TransactionID,ItemID,TransactionDate,TransactionType,Quantity,UnitCost,Location,Department,Notes
TXN5354,ITEM1442,2024-09-22,Allocation,2,1171,Branch-LA,IT,
TXN5433,ITEM1449,2024-09-22,Purchase,10,1092,Branch-LA,HR,
TXN6305,ITEM1519,2024-09-22,Allocation,2,1820,Branch-Chicago,Engineering,
TXN6531,ITEM1540,2024-09-22,Disposal,3,1760,Branch-Seattle,IT,End of life
TXN6588,ITEM1545,2024-09-22,Purchase,1,1919,Remote-Stock,HR,
TXN7090,ITEM1586,2024-09-22,Return,1,1936,Remote-Stock,Finance,Defective
TXN7475,ITEM1622,2024-09-22,Transfer,6,1401,Branch-LA,Marketing,
TXN7915,ITEM1656,2024-09-22,Disposal,10,231,Branch-Seattle,HR,End of life
TXN4,ITEM1000,2024-09-23,Return,4,375,Branch-NY,Engineering,Defective
TXN264,ITEM1023,2024-09-23,Allocation,7,2081,Branch-NY,Engineering,
TXN539,ITEM1044,2024-09-23,Transfer,3,1406,Branch-Chicago,Operations,
TXN546,ITEM1045,2024-09-23,Transfer,10,1092,Branch-Seattle,HR,
TXN1431,ITEM1117,2024-09-23,Transfer,6,667,Branch-Seattle,Engineering,
TXN1682,ITEM1140,2024-09-23,Purchase,5,1874,Branch-Chicago,IT,
TXN1858,ITEM1153,2024-09-23,Purchase,10,914,Branch-Chicago,Operations,
TXN2763,ITEM1228,2024-09-23,Allocation,7,470,Remote-Stock,Engineering,
TXN3102,ITEM1254,2024-09-23,Return,5,1176,Remote-Stock,HR,Defective
TXN3481,ITEM1284,2024-09-23,Disposal,5,1334,HQ-Warehouse,IT,End of life
TXN4378,ITEM1362,2024-09-23,Purchase,1,1560,Branch-Chicago,Engineering,
TXN4638,ITEM1385,2024-09-23,Return,1,506,Branch-NY,IT,Defective
TXN4911,ITEM1405,2024-09-23,Transfer,10,889,Branch-Seattle,HR,
TXN4942,ITEM1408,2024-09-23,Purchase,10,181,Remote-Stock,IT,
TXN5052,ITEM1416,2024-09-23,Transfer,1,479,Remote-Stock,Engineering,
TXN5115,ITEM1421,2024-09-23,Transfer,10,1147,Branch-LA,Marketing,
TXN5123,ITEM1422,2024-09-23,Return,7,1413,Remote-Stock,Engineering,Defective
TXN5181,ITEM1427,2024-09-23,Transfer,9,1012,Branch-NY,IT,
TXN5336,ITEM1441,2024-09-23,Return,7,1504,Branch-NY,IT,Defective
TXN5596,ITEM1461,2024-09-23,Disposal,6,1644,Branch-Seattle,Marketing,End of life
TXN5667,ITEM1467,2024-09-23,Purchase,8,1481,Branch-Chicago,Operations,
TXN6054,ITEM1500,2024-09-23,Disposal,5,1449,Branch-NY,Marketing,End of life
TXN6497,ITEM1537,2024-09-23,Allocation,7,2085,Branch-Seattle,HR,
TXN6518,ITEM1539,2024-09-23,Return,10,1998,Branch-LA,Sales,Defective
TXN7282,ITEM1605,2024-09-23,Transfer,2,765,Remote-Stock,Operations,
TXN7423,ITEM1617,2024-09-23,Transfer,1,1811,Branch-Seattle,HR,
TXN7925,ITEM1656,2024-09-23,Disposal,6,230,Branch-Seattle,HR,End of life
TXN8199,ITEM1679,2024-09-23,Allocation,1,1238,Remote-Stock,Marketing,
TXN770,ITEM1064,2024-09-24,Return,9,591,Branch-Seattle,Marketing,Defective
TXN868,ITEM1072,2024-09-24,Purchase,7,469,Branch-Chicago,Marketing,
TXN1334,ITEM1109,2024-09-24,Return,1,258,Branch-LA,HR,Defective
TXN2051,ITEM1170,2024-09-24,Purchase,9,1829,Branch-NY,Marketing,
TXN2255,ITEM1189,2024-09-24,Purchase,3,1210,Branch-NY,Finance,
TXN2483,ITEM1206,2024-09-24,Return,2,109,Branch-NY,Marketing,Defective
TXN2521,ITEM1210,2024-09-24,Disposal,3,423,HQ-Warehouse,Operations,End of life
TXN2625,ITEM1217,2024-09-24,Return,1,353,Branch-Chicago,HR,Defective
TXN2759,ITEM1228,2024-09-24,Return,10,463,Remote-Stock,Engineering,Defective
TXN2823,ITEM1232,2024-09-24,Transfer,4,1386,Branch-Seattle,Finance,
TXN2965,ITEM1243,2024-09-24,Purchase,9,2089,Branch-Seattle,Marketing,
TXN4027,ITEM1334,2024-09-24,Return,8,324,Branch-Chicago,HR,Defective
TXN4353,ITEM1359,2024-09-24,Transfer,3,711,Branch-Chicago,Engineering,
TXN4437,ITEM1367,2024-09-24,Purchase,1,1107,HQ-Warehouse,HR,
TXN5212,ITEM1429,2024-09-24,Allocation,10,824,Branch-NY,Engineering,
TXN5219,ITEM1430,2024-09-24,Return,1,309,Branch-LA,IT,Defective
TXN5252,ITEM1433,2024-09-24,Return,1,2064,HQ-Warehouse,Operations,Defective
TXN7665,ITEM1636,2024-09-24,Purchase,4,171,Branch-LA,Sales,
TXN7891,ITEM1654,2024-09-24,Return,3,129,Branch-NY,Finance,Defective
TXN248,ITEM1021,2024-09-25,Transfer,5,1667,Branch-Seattle,Marketing,
TXN570,ITEM1048,2024-09-25,Return,5,892,Branch-LA,Marketing,Defective
TXN838,ITEM1069,2024-09-25,Disposal,7,656,Remote-Stock,Sales,End of life
TXN2477,ITEM1206,2024-09-25,Disposal,8,106,Branch-NY,Marketing,End of life
TXN3786,ITEM1314,2024-09-25,Allocation,5,761,Branch-LA,Engineering,
TXN3996,ITEM1331,2024-09-25,Return,9,1445,Branch-Seattle,Operations,Defective
TXN4061,ITEM1336,2024-09-25,Disposal,6,477,Branch-NY,HR,End of life
TXN4118,ITEM1341,2024-09-25,Purchase,10,676,Remote-Stock,IT,
TXN4525,ITEM1373,2024-09-25,Disposal,8,491,Branch-LA,Sales,End of life
TXN5491,ITEM1453,2024-09-25,Return,6,711,Branch-LA,Sales,Defective
TXN5915,ITEM1487,2024-09-25,Purchase,7,946,Branch-Chicago,HR,
TXN6196,ITEM1511,2024-09-25,Transfer,3,173,Branch-LA,Operations,
TXN6468,ITEM1534,2024-09-25,Disposal,8,634,Branch-Chicago,Engineering,End of life
TXN6698,ITEM1555,2024-09-25,Return,1,1295,Branch-Chicago,IT,Defective
TXN6982,ITEM1577,2024-09-25,Return,5,1345,Remote-Stock,Operations,Defective
TXN7443,ITEM1619,2024-09-25,Transfer,4,317,HQ-Warehouse,Operations,
TXN7550,ITEM1628,2024-09-25,Disposal,10,1590,Remote-Stock,Engineering,End of life
TXN8150,ITEM1674,2024-09-25,Return,4,514,Branch-LA,Sales,Defective
TXN8201,ITEM1679,2024-09-25,Purchase,3,1242,Remote-Stock,Marketing,
TXN221,ITEM1018,2024-09-26,Disposal,5,457,Branch-NY,Engineering,End of life
TXN523,ITEM1043,2024-09-26,Allocation,9,1148,Branch-LA,Sales,
TXN611,ITEM1051,2024-09-26,Return,4,1283,Branch-Chicago,Operations,Defective
TXN790,ITEM1066,2024-09-26,Allocation,8,1465,Branch-LA,HR,
TXN800,ITEM1066,2024-09-26,Purchase,7,1434,Branch-LA,HR,
TXN1049,ITEM1088,2024-09-26,Purchase,2,1334,Remote-Stock,Operations,
TXN1124,ITEM1093,2024-09-26,Return,8,2024,Branch-Seattle,Sales,Defective
TXN1132,ITEM1093,2024-09-26,Transfer,5,1976,Branch-Seattle,Sales,
TXN1296,ITEM1106,2024-09-26,Purchase,8,1864,Remote-Stock,Operations,
TXN1433,ITEM1118,2024-09-26,Purchase,6,2100,Branch-NY,Operations,
TXN2201,ITEM1185,2024-09-26,Disposal,6,1905,Remote-Stock,Operations,End of life
TXN2349,ITEM1196,2024-09-26,Allocation,1,438,Remote-Stock,HR,
TXN2946,ITEM1242,2024-09-26,Disposal,6,133,Branch-Seattle,IT,End of life
TXN3681,ITEM1302,2024-09-26,Allocation,8,1431,Branch-Chicago,Marketing,
TXN3879,ITEM1321,2024-09-26,Purchase,4,1842,Branch-LA,Sales,
TXN4266,ITEM1352,2024-09-26,Disposal,9,1523,Branch-Seattle,IT,End of life
TXN4859,ITEM1401,2024-09-26,Return,9,753,Branch-LA,Operations,Defective
TXN5065,ITEM1416,2024-09-26,Disposal,4,459,Remote-Stock,Engineering,End of life
TXN5470,ITEM1451,2024-09-26,Disposal,1,885,Branch-Chicago,HR,End of life
TXN5835,ITEM1480,2024-09-26,Purchase,6,1783,HQ-Warehouse,Marketing,
TXN6737,ITEM1558,2024-09-26,Return,9,1376,Branch-NY,Marketing,Defective
TXN7145,ITEM1592,2024-09-26,Return,9,1852,Remote-Stock,HR,Defective
TXN7335,ITEM1610,2024-09-26,Allocation,5,1516,Branch-Chicago,IT,
TXN7884,ITEM1654,2024-09-26,Disposal,4,175,Branch-NY,Finance,End of life
TXN7982,ITEM1661,2024-09-26,Purchase,3,743,Branch-NY,IT,
TXN8014,ITEM1663,2024-09-26,Allocation,3,1432,Branch-LA,Sales,
TXN784,ITEM1065,2024-09-27,Return,10,1709,Branch-Seattle,IT,Defective
TXN902,ITEM1075,2024-09-27,Purchase,1,434,Remote-Stock,IT,
TXN1511,ITEM1124,2024-09-27,Allocation,7,290,Branch-Seattle,HR,
TXN2034,ITEM1168,2024-09-27,Return,8,1895,Branch-Chicago,Operations,Defective
TXN2405,ITEM1200,2024-09-27,Purchase,8,775,Branch-Chicago,Operations,
TXN2570,ITEM1213,2024-09-27,Purchase,8,893,Branch-Seattle,HR,
TXN3045,ITEM1249,2024-09-27,Transfer,8,182,Branch-NY,Operations,
TXN3061,ITEM1251,2024-09-27,Transfer,6,1786,Branch-LA,Sales,
TXN3197,ITEM1262,2024-09-27,Return,3,591,Branch-Seattle,Engineering,Defective
TXN3850,ITEM1318,2024-09-27,Transfer,7,1334,HQ-Warehouse,Finance,
TXN4891,ITEM1404,2024-09-27,Transfer,5,1278,Remote-Stock,Sales,
TXN5155,ITEM1424,2024-09-27,Transfer,3,686,Branch-Chicago,IT,
TXN5416,ITEM1448,2024-09-27,Return,2,2044,Branch-LA,IT,Defective
TXN5652,ITEM1466,2024-09-27,Disposal,5,2024,Branch-Seattle,IT,End of life
TXN5853,ITEM1481,2024-09-27,Allocation,6,2124,HQ-Warehouse,Sales,
TXN6428,ITEM1530,2024-09-27,Disposal,2,595,Branch-Chicago,Operations,End of life
TXN6466,ITEM1534,2024-09-27,Transfer,3,605,Branch-Chicago,Engineering,
TXN6896,ITEM1570,2024-09-27,Disposal,3,1888,Remote-Stock,Engineering,End of life
TXN6923,ITEM1573,2024-09-27,Purchase,1,1242,Branch-LA,Sales,
TXN7945,ITEM1657,2024-09-27,Return,3,444,Branch-NY,HR,Defective
TXN8140,ITEM1674,2024-09-27,Disposal,2,512,Branch-LA,Sales,End of life
TXN141,ITEM1011,2024-09-28,Allocation,7,1241,Branch-LA,IT,
TXN188,ITEM1015,2024-09-28,Allocation,9,655,Branch-Seattle,Finance,
TXN531,ITEM1044,2024-09-28,Disposal,7,1438,Branch-Chicago,Operations,End of life
TXN801,ITEM1066,2024-09-28,Disposal,6,1421,Branch-LA,HR,End of life
TXN1151,ITEM1094,2024-09-28,Transfer,4,2018,Remote-Stock,Finance,
TXN1373,ITEM1112,2024-09-28,Purchase,3,1464,HQ-Warehouse,IT,
TXN1795,ITEM1148,2024-09-28,Return,7,1285,Branch-NY,Marketing,Defective
TXN2379,ITEM1198,2024-09-28,Disposal,3,1499,Branch-NY,Sales,End of life
TXN3142,ITEM1258,2024-09-28,Disposal,2,1836,Branch-LA,IT,End of life
TXN3324,ITEM1272,2024-09-28,Allocation,7,755,Branch-NY,Sales,
TXN3413,ITEM1280,2024-09-28,Transfer,4,1399,Branch-NY,Operations,
TXN3799,ITEM1315,2024-09-28,Return,2,1790,Remote-Stock,IT,Defective
TXN4194,ITEM1348,2024-09-28,Allocation,2,1756,HQ-Warehouse,Sales,
TXN5206,ITEM1428,2024-09-28,Return,6,1302,HQ-Warehouse,Engineering,Defective
TXN5749,ITEM1473,2024-09-28,Transfer,3,428,Branch-Seattle,HR,
TXN6821,ITEM1564,2024-09-28,Transfer,3,459,HQ-Warehouse,Finance,
TXN6883,ITEM1568,2024-09-28,Return,2,1518,Branch-Seattle,Engineering,Defective
TXN7317,ITEM1609,2024-09-28,Disposal,5,1618,Branch-Chicago,HR,End of life
TXN7757,ITEM1644,2024-09-28,Disposal,1,958,Branch-Seattle,Operations,End of life
TXN8171,ITEM1677,2024-09-28,Allocation,8,221,Branch-Seattle,Finance,
TXN26,ITEM1003,2024-09-29,Return,7,251,Branch-LA,Engineering,Defective
TXN61,ITEM1006,2024-09-29,Disposal,1,807,Branch-LA,Operations,End of life
TXN153,ITEM1013,2024-09-29,Purchase,2,666,Branch-Seattle,Finance,
TXN198,ITEM1016,2024-09-29,Transfer,4,1086,Remote-Stock,Sales,
TXN403,ITEM1033,2024-09-29,Purchase,4,1357,Remote-Stock,Sales,
TXN947,ITEM1078,2024-09-29,Transfer,7,904,Branch-Seattle,Finance,
TXN1085,ITEM1091,2024-09-29,Purchase,10,1687,Branch-NY,IT,
TXN1343,ITEM1109,2024-09-29,Return,5,207,Branch-LA,HR,Defective
TXN2002,ITEM1165,2024-09-29,Transfer,4,1660,Branch-LA,Sales,
TXN2011,ITEM1166,2024-09-29,Allocation,4,889,Remote-Stock,Sales,
TXN2017,ITEM1166,2024-09-29,Purchase,5,864,Remote-Stock,Sales,
TXN2145,ITEM1179,2024-09-29,Transfer,1,1729,Branch-Chicago,Sales,
TXN2469,ITEM1205,2024-09-29,Transfer,7,1847,Branch-Chicago,IT,
TXN2513,ITEM1209,2024-09-29,Transfer,5,890,HQ-Warehouse,Marketing,
TXN2727,ITEM1225,2024-09-29,Transfer,3,718,Remote-Stock,IT,
TXN3004,ITEM1246,2024-09-29,Purchase,3,1047,Branch-LA,HR,
TXN3397,ITEM1278,2024-09-29,Return,1,223,Branch-Chicago,Marketing,Defective
TXN3422,ITEM1280,2024-09-29,Allocation,7,1405,Branch-NY,Operations,
TXN3924,ITEM1324,2024-09-29,Allocation,5,425,Branch-Seattle,IT,
TXN4154,ITEM1343,2024-09-29,Allocation,7,1947,Branch-Chicago,IT,
TXN4548,ITEM1375,2024-09-29,Return,3,258,Branch-LA,Operations,Defective
TXN4654,ITEM1386,2024-09-29,Return,10,84,Branch-NY,HR,Defective
TXN4716,ITEM1391,2024-09-29,Purchase,9,1212,Branch-Seattle,Engineering,
TXN4955,ITEM1409,2024-09-29,Return,5,1361,Branch-Chicago,Sales,Defective
TXN5539,ITEM1456,2024-09-29,Transfer,5,1226,Branch-NY,IT,
TXN5677,ITEM1468,2024-09-29,Disposal,9,1877,Branch-LA,Engineering,End of life
TXN5747,ITEM1473,2024-09-29,Return,1,423,Branch-Seattle,HR,Defective
TXN6168,ITEM1509,2024-09-29,Allocation,6,1255,Remote-Stock,Marketing,
TXN6744,ITEM1559,2024-09-29,Allocation,1,208,Remote-Stock,Sales,
TXN6843,ITEM1565,2024-09-29,Transfer,3,1419,Branch-Chicago,Engineering,
TXN7255,ITEM1603,2024-09-29,Transfer,9,854,HQ-Warehouse,Marketing,
TXN7605,ITEM1633,2024-09-29,Transfer,9,191,HQ-Warehouse,Marketing,
TXN7669,ITEM1637,2024-09-29,Return,4,1598,Remote-Stock,Operations,Defective
TXN7830,ITEM1650,2024-09-29,Disposal,1,1753,Branch-Seattle,Finance,End of life
TXN7952,ITEM1658,2024-09-29,Transfer,5,370,Branch-LA,Engineering,
TXN323,ITEM1026,2024-09-30,Allocation,2,1826,Remote-Stock,Marketing,
TXN406,ITEM1033,2024-09-30,Purchase,3,1351,Remote-Stock,Sales,
TXN506,ITEM1042,2024-09-30,Return,3,937,Remote-Stock,Engineering,Defective
TXN982,ITEM1081,2024-09-30,Return,7,374,Branch-Chicago,IT,Defective
TXN1793,ITEM1147,2024-09-30,Purchase,5,1909,HQ-Warehouse,HR,
TXN2130,ITEM1178,2024-09-30,Allocation,1,1891,Remote-Stock,Engineering,
TXN2156,ITEM1179,2024-09-30,Disposal,7,1724,Branch-Chicago,Sales,End of life
TXN2365,ITEM1197,2024-09-30,Return,8,1682,Branch-Seattle,Sales,Defective
TXN2590,ITEM1215,2024-09-30,Disposal,4,574,Branch-Chicago,Engineering,End of life
TXN2935,ITEM1242,2024-09-30,Return,6,125,Branch-Seattle,IT,Defective
TXN3051,ITEM1250,2024-09-30,Return,2,1749,Branch-LA,HR,Defective
TXN3375,ITEM1276,2024-09-30,Disposal,8,1862,Branch-Seattle,Finance,End of life
TXN3416,ITEM1280,2024-09-30,Disposal,10,1379,Branch-NY,Operations,End of life
TXN3946,ITEM1326,2024-09-30,Transfer,7,1351,Branch-Chicago,HR,
TXN4186,ITEM1347,2024-09-30,Return,9,669,Branch-LA,Operations,Defective
TXN4192,ITEM1348,2024-09-30,Transfer,2,1756,HQ-Warehouse,Sales,
TXN4492,ITEM1370,2024-09-30,Return,10,281,Branch-LA,Sales,Defective
TXN5372,ITEM1444,2024-09-30,Disposal,9,1426,Branch-LA,Operations,End of life
TXN5890,ITEM1485,2024-09-30,Transfer,10,441,Branch-NY,Engineering,
TXN6121,ITEM1505,2024-09-30,Disposal,2,1985,Branch-Seattle,Operations,End of life
TXN6136,ITEM1506,2024-09-30,Transfer,3,352,Branch-Seattle,HR,
TXN6226,ITEM1514,2024-09-30,Allocation,9,1859,Branch-Chicago,Operations,
TXN6291,ITEM1518,2024-09-30,Disposal,4,1664,Branch-Chicago,Sales,End of life
TXN6333,ITEM1521,2024-09-30,Allocation,3,1921,Branch-Chicago,Operations,
TXN6648,ITEM1550,2024-09-30,Purchase,9,475,Branch-Seattle,Finance,
TXN6680,ITEM1552,2024-09-30,Allocation,5,543,Branch-LA,Operations,
TXN7772,ITEM1645,2024-09-30,Disposal,10,1481,HQ-Warehouse,Marketing,End of life
TXN8121,ITEM1672,2024-09-30,Disposal,6,1158,Remote-Stock,Engineering,End of life
TXN475,ITEM1040,2024-10-01,Purchase,1,744,Branch-Chicago,IT,
TXN1138,ITEM1094,2024-10-01,Purchase,5,2109,Remote-Stock,Finance,
TXN2392,ITEM1199,2024-10-01,Return,6,1179,Branch-Chicago,Finance,Defective
TXN2725,ITEM1225,2024-10-01,Disposal,5,684,Remote-Stock,IT,End of life
TXN3427,ITEM1281,2024-10-01,Purchase,1,737,HQ-Warehouse,Finance,
TXN3565,ITEM1292,2024-10-01,Transfer,7,614,Branch-Chicago,Operations,
TXN3725,ITEM1307,2024-10-01,Transfer,10,1332,Branch-LA,Engineering,
TXN3821,ITEM1316,2024-10-01,Allocation,8,1780,Branch-Chicago,Marketing,
TXN3939,ITEM1325,2024-10-01,Transfer,1,309,Branch-LA,Sales,
TXN4512,ITEM1372,2024-10-01,Purchase,5,1539,HQ-Warehouse,Engineering,
TXN4661,ITEM1386,2024-10-01,Purchase,7,101,Branch-NY,HR,
TXN5359,ITEM1443,2024-10-01,Purchase,5,1621,Remote-Stock,HR,
TXN5751,ITEM1473,2024-10-01,Purchase,6,420,Branch-Seattle,HR,
TXN5858,ITEM1482,2024-10-01,Return,3,1097,HQ-Warehouse,Finance,Defective
TXN6046,ITEM1499,2024-10-01,Purchase,10,254,Branch-LA,Marketing,
TXN6611,ITEM1547,2024-10-01,Return,3,221,HQ-Warehouse,Sales,Defective
TXN6938,ITEM1574,2024-10-01,Return,9,649,HQ-Warehouse,IT,Defective
TXN7175,ITEM1596,2024-10-01,Allocation,7,531,HQ-Warehouse,IT,
TXN7581,ITEM1631,2024-10-01,Disposal,6,1827,Branch-Chicago,Marketing,End of life
TXN43,ITEM1004,2024-10-02,Transfer,6,614,HQ-Warehouse,HR,
TXN277,ITEM1023,2024-10-02,Purchase,1,2028,Branch-NY,Engineering,
TXN405,ITEM1033,2024-10-02,Allocation,10,1315,Remote-Stock,Sales,
TXN1210,ITEM1100,2024-10-02,Return,8,905,Remote-Stock,IT,Defective
TXN1819,ITEM1151,2024-10-02,Return,7,2008,Remote-Stock,Marketing,Defective
TXN3015,ITEM1247,2024-10-02,Allocation,10,2005,Branch-Seattle,HR,
TXN3178,ITEM1260,2024-10-02,Return,6,1103,HQ-Warehouse,Marketing,Defective
TXN3309,ITEM1271,2024-10-02,Allocation,3,474,Branch-Seattle,Engineering,
TXN3469,ITEM1283,2024-10-02,Disposal,8,914,HQ-Warehouse,Finance,End of life
TXN4238,ITEM1351,2024-10-02,Return,8,1435,Branch-Chicago,Finance,Defective
TXN4381,ITEM1362,2024-10-02,Purchase,9,1607,Branch-Chicago,Engineering,
TXN4867,ITEM1402,2024-10-02,Allocation,1,1772,Branch-Chicago,IT,
TXN4954,ITEM1409,2024-10-02,Return,10,1390,Branch-Chicago,Sales,Defective
TXN5138,ITEM1423,2024-10-02,Purchase,2,581,Branch-NY,Finance,
TXN6006,ITEM1494,2024-10-02,Return,3,995,Branch-LA,Sales,Defective
TXN6015,ITEM1495,2024-10-02,Allocation,3,487,Branch-Seattle,Finance,
TXN6173,ITEM1509,2024-10-02,Purchase,3,1198,Remote-Stock,Marketing,
TXN6266,ITEM1517,2024-10-02,Return,1,359,Branch-Seattle,HR,Defective
TXN6312,ITEM1520,2024-10-02,Transfer,1,847,Branch-NY,Operations,
TXN6455,ITEM1533,2024-10-02,Allocation,4,1013,Branch-Chicago,Finance,
TXN6710,ITEM1556,2024-10-02,Disposal,3,888,Branch-NY,Sales,End of life
TXN6826,ITEM1564,2024-10-02,Allocation,3,541,HQ-Warehouse,Finance,
TXN7459,ITEM1620,2024-10-02,Return,3,1004,Branch-NY,HR,Defective
TXN7556,ITEM1628,2024-10-02,Transfer,10,1644,Remote-Stock,Engineering,
TXN7775,ITEM1645,2024-10-02,Purchase,6,1542,HQ-Warehouse,Marketing,
TXN8027,ITEM1664,2024-10-02,Transfer,8,1715,Branch-Chicago,Finance,
TXN63,ITEM1006,2024-10-03,Purchase,2,849,Branch-LA,Operations,
TXN386,ITEM1031,2024-10-03,Allocation,6,595,Branch-NY,Sales,
TXN640,ITEM1053,2024-10-03,Transfer,8,2026,Branch-Seattle,Engineering,
TXN863,ITEM1071,2024-10-03,Allocation,10,1621,Branch-Seattle,Engineering,
TXN1358,ITEM1110,2024-10-03,Disposal,6,645,HQ-Warehouse,IT,End of life
TXN1381,ITEM1112,2024-10-03,Allocation,7,1482,HQ-Warehouse,IT,
TXN1488,ITEM1122,2024-10-03,Purchase,10,1403,Branch-Seattle,Sales,
TXN1685,ITEM1140,2024-10-03,Purchase,7,1850,Branch-Chicago,IT,
TXN2381,ITEM1199,2024-10-03,Return,10,1202,Branch-Chicago,Finance,Defective
TXN2407,ITEM1200,2024-10-03,Purchase,8,795,Branch-Chicago,Operations,
TXN2420,ITEM1201,2024-10-03,Disposal,10,491,Branch-Chicago,HR,End of life
TXN2758,ITEM1228,2024-10-03,Transfer,1,453,Remote-Stock,Engineering,
TXN3054,ITEM1250,2024-10-03,Transfer,10,1789,Branch-LA,HR,
TXN3526,ITEM1288,2024-10-03,Transfer,9,842,Branch-LA,IT,
TXN3735,ITEM1308,2024-10-03,Disposal,3,782,Branch-LA,Operations,End of life
TXN3841,ITEM1318,2024-10-03,Purchase,5,1371,HQ-Warehouse,Finance,
TXN3873,ITEM1321,2024-10-03,Return,8,1854,Branch-LA,Sales,Defective
TXN4208,ITEM1348,2024-10-03,Disposal,4,1668,HQ-Warehouse,Sales,End of life
TXN4848,ITEM1400,2024-10-03,Disposal,10,1525,Branch-NY,Finance,End of life
TXN5307,ITEM1438,2024-10-03,Return,6,245,Remote-Stock,Operations,Defective
TXN5310,ITEM1438,2024-10-03,Transfer,9,277,Remote-Stock,Operations,
TXN5844,ITEM1481,2024-10-03,Return,5,2114,HQ-Warehouse,Sales,Defective
TXN6087,ITEM1503,2024-10-03,Purchase,6,373,HQ-Warehouse,Marketing,
TXN6307,ITEM1519,2024-10-03,Allocation,4,1807,Branch-Chicago,Engineering,
TXN6717,ITEM1557,2024-10-03,Purchase,1,501,Branch-LA,Engineering,
TXN6859,ITEM1566,2024-10-03,Transfer,2,1252,Remote-Stock,Finance,
TXN6928,ITEM1573,2024-10-03,Allocation,6,1245,Branch-LA,Sales,
TXN7267,ITEM1604,2024-10-03,Purchase,8,1871,Branch-Chicago,Marketing,
TXN7415,ITEM1616,2024-10-03,Disposal,7,1434,Branch-Seattle,IT,End of life
TXN7502,ITEM1624,2024-10-03,Transfer,3,2088,Branch-NY,Operations,
TXN7746,ITEM1643,2024-10-03,Purchase,6,481,Branch-Chicago,HR,
TXN7847,ITEM1651,2024-10-03,Transfer,10,837,Branch-Chicago,IT,
TXN8033,ITEM1665,2024-10-03,Transfer,8,753,Branch-Seattle,Marketing,
TXN443,ITEM1037,2024-10-04,Transfer,7,855,HQ-Warehouse,IT,
TXN446,ITEM1037,2024-10-04,Disposal,2,877,HQ-Warehouse,IT,End of life
TXN762,ITEM1064,2024-10-04,Allocation,2,548,Branch-Seattle,Marketing,
TXN1062,ITEM1089,2024-10-04,Disposal,9,1679,Branch-Seattle,HR,End of life
TXN2202,ITEM1185,2024-10-04,Disposal,6,1851,Remote-Stock,Operations,End of life
TXN2211,ITEM1185,2024-10-04,Transfer,7,1869,Remote-Stock,Operations,
TXN2347,ITEM1196,2024-10-04,Allocation,7,444,Remote-Stock,HR,
TXN2646,ITEM1219,2024-10-04,Transfer,1,384,Branch-LA,Finance,
TXN3150,ITEM1259,2024-10-04,Disposal,5,911,Branch-LA,IT,End of life
TXN3278,ITEM1268,2024-10-04,Transfer,10,1465,Remote-Stock,Engineering,
TXN3778,ITEM1313,2024-10-04,Transfer,5,1844,Branch-Seattle,HR,
TXN4022,ITEM1333,2024-10-04,Purchase,1,168,Branch-NY,Marketing,
TXN5095,ITEM1420,2024-10-04,Purchase,8,1211,Branch-NY,Sales,
TXN5476,ITEM1452,2024-10-04,Disposal,1,633,Branch-NY,IT,End of life
TXN5527,ITEM1455,2024-10-04,Allocation,9,518,Branch-Seattle,Operations,
TXN5612,ITEM1462,2024-10-04,Transfer,7,237,Branch-NY,Marketing,
TXN5792,ITEM1477,2024-10-04,Purchase,7,260,Branch-Seattle,Marketing,
TXN5822,ITEM1479,2024-10-04,Return,5,1787,Branch-Seattle,Engineering,Defective
TXN5977,ITEM1492,2024-10-04,Allocation,5,94,Branch-Chicago,Sales,
TXN6001,ITEM1494,2024-10-04,Purchase,3,996,Branch-LA,Sales,
TXN6336,ITEM1521,2024-10-04,Return,8,1888,Branch-Chicago,Operations,Defective
TXN6457,ITEM1533,2024-10-04,Return,4,1005,Branch-Chicago,Finance,Defective
TXN6657,ITEM1551,2024-10-04,Return,8,115,Branch-Chicago,Operations,Defective
TXN8020,ITEM1664,2024-10-04,Disposal,10,1643,Branch-Chicago,Finance,End of life
TXN8143,ITEM1674,2024-10-04,Return,4,558,Branch-LA,Sales,Defective
TXN348,ITEM1028,2024-10-05,Purchase,1,1746,Branch-NY,Sales,
TXN390,ITEM1032,2024-10-05,Transfer,2,201,Branch-NY,Operations,
TXN400,ITEM1032,2024-10-05,Transfer,6,204,Branch-NY,Operations,
TXN780,ITEM1065,2024-10-05,Transfer,2,1617,Branch-Seattle,IT,
TXN1077,ITEM1090,2024-10-05,Return,10,1578,Branch-LA,IT,Defective
TXN1196,ITEM1098,2024-10-05,Purchase,8,1459,Branch-Chicago,Finance,
TXN2126,ITEM1178,2024-10-05,Allocation,8,1889,Remote-Stock,Engineering,
TXN2292,ITEM1191,2024-10-05,Allocation,7,872,Branch-Seattle,IT,
TXN2367,ITEM1197,2024-10-05,Disposal,10,1628,Branch-Seattle,Sales,End of life
TXN3010,ITEM1247,2024-10-05,Return,2,2080,Branch-Seattle,HR,Defective
TXN3153,ITEM1259,2024-10-05,Purchase,6,855,Branch-LA,IT,
TXN3249,ITEM1267,2024-10-05,Return,4,762,Branch-Seattle,Marketing,Defective
TXN3534,ITEM1289,2024-10-05,Disposal,6,1382,HQ-Warehouse,IT,End of life
TXN3580,ITEM1293,2024-10-05,Transfer,7,1135,Branch-NY,IT,
